dt;temp;dew_point;feels_like;humidity;wind_speed;wind_deg
1509541200;26.31;24.90;26.31;92;26;340
1509544800;27.98;24.82;32.52;83;31;340
1509548400;28.98;24.97;34.47;79;21;70
1509552000;29.98;24.84;35.99;74;31;270
1509555600;29.00;25.41;34.96;81;412;320
1509559200;29.98;25.94;36.98;79;26;100
1509559200;29.98;25.94;36.98;79;26;100
1509562800;30.98;25.80;37.98;74;36;170
1509566400;27.98;26.92;34.40;94;31;320
1509570000;28.98;26.98;35.98;89;21;270
1509573600;28.98;26.98;35.98;89;31;70
1509577200;26.98;25.93;31.10;94;21;60
1509580800;26.98;25.93;31.10;94;154;270
1509584400;26.98;25.93;31.10;94;21;280
1509588000;26.98;25.93;31.10;94;154;320
1509591600;26.98;25.93;31.10;94;154;260
1509595200;26.11;25.07;26.11;94;21;290
1509598800;26.11;25.07;26.11;94;0;0
1509602400;25.58;24.54;26.65;94;21;270
1509606000;25.37;24.33;26.42;94;0;0
1509609600;25.31;24.27;26.35;94;0;0
1509613200;25.24;24.20;26.27;94;154;310
1509616800;25.91;24.87;27.01;94;0;0
1509620400;24.98;24.98;26.14;100;0;0
1509624000;25.98;24.94;25.98;94;51;0
1509627600;27.98;25.80;33.34;88;31;320
1509631200;28.98;25.80;35.35;83;154;340
1509634800;29.98;25.94;36.98;79;26;270
1509638400;28.98;24.97;34.47;79;31;80
1509642000;29.98;25.94;36.98;79;463;70
1509645600;27.98;25.80;33.34;88;412;230
1509649200;27.98;23.78;31.75;78;36;180
1509652800;26.98;23.84;29.98;83;26;150
1509656400;26.98;25.93;31.10;94;21;270
1509660000;26.98;24.82;30.47;88;31;220
1509663600;26.98;23.84;29.98;83;26;260
1509667200;25.98;23.84;25.98;88;154;280
1509670800;25.98;23.84;25.98;88;31;280
1509674400;25.98;23.84;25.98;88;154;300
1509678000;24.98;23.95;25.99;94;103;0
1509681600;25.74;24.70;26.82;94;0;0
1509685200;25.67;24.63;26.75;94;0;0
1509688800;25.48;24.44;26.54;94;0;0
1509692400;25.21;24.17;26.24;94;154;280
1509696000;25.18;24.14;26.21;94;154;240
1509699600;25.13;24.10;26.15;94;0;0
1509703200;25.27;25.27;26.46;100;154;300
1509706800;24.98;23.95;25.99;94;154;220
1509710400;24.98;23.95;25.99;94;0;0
1509714000;26.98;24.82;30.47;88;26;290
1509717600;27.98;24.82;32.52;83;26;340
1509721200;28.98;24.97;34.47;79;103;0
1509724800;29.98;23.91;34.99;70;26;250
1509728400;30.98;23.11;35.57;63;463;190
1509732000;28.90;22.88;32.51;70;412;180
1509732000;28.90;22.88;32.51;70;412;180
1509735600;28.98;24.97;34.47;79;412;40
1509739200;24.98;23.95;25.99;94;62;360
1509739200;24.98;23.95;25.99;94;62;360
1509742800;23.98;23.98;25.04;100;26;180
1509742800;23.98;23.98;25.04;100;26;180
1509746400;25.98;24.94;25.98;94;31;280
1509750000;24.98;23.95;25.99;94;154;250
1509753600;25.98;24.94;25.98;94;21;320
1509757200;25.98;24.94;25.98;94;103;0
1509760800;25.98;23.84;25.98;88;26;320
1509764400;25.98;23.84;25.98;88;21;250
1509768000;25.82;24.78;26.91;94;15;340
1509771600;25.41;24.37;26.46;94;154;330
1509775200;25.05;24.02;26.07;94;0;0
1509778800;24.61;23.58;25.58;94;0;0
1509782400;24.95;23.92;25.96;94;0;0
1509786000;24.96;23.93;25.97;94;0;0
1509789600;25.12;24.09;26.14;94;0;0
1509793200;24.98;23.95;25.99;94;21;290
1509796800;24.98;23.95;25.99;94;154;290
1509800400;24.98;23.95;25.99;94;21;330
1509804000;24.98;22.85;25.83;88;31;290
1509807600;25.98;23.84;25.98;88;26;310
1509811200;26.98;23.84;29.98;83;26;210
1509814800;28.98;23.87;33.45;74;21;160
1509818400;29.98;24.84;35.99;74;412;180
1509822000;28.98;24.97;34.47;79;412;180
1509825600;28.98;23.87;33.45;74;31;190
1509829200;26.98;22.82;29.51;78;21;150
1509832800;25.98;23.84;25.98;88;21;170
1509836400;25.98;23.84;25.98;88;154;290
1509840000;25.98;23.84;25.98;88;21;300
1509843600;25.98;23.84;25.98;88;154;310
1509847200;24.98;23.95;25.99;94;21;320
1509850800;24.98;23.95;25.99;94;103;0
1509854400;25.39;24.35;26.44;94;0;0
1509858000;25.21;24.17;26.24;94;154;30
1509861600;24.99;23.96;26.00;94;154;320
1509865200;24.89;23.86;25.89;94;26;20
1509868800;24.82;23.79;25.81;94;21;320
1509872400;24.60;24.60;25.73;100;154;250
1509876000;24.64;24.64;25.77;100;0;0
1509879600;23.98;23.98;25.04;100;21;360
1509883200;23.98;23.98;25.04;100;51;0
1509886800;25.98;23.84;25.98;88;103;0
1509890400;26.98;24.82;30.47;88;154;40
1509894000;27.98;24.00;31.90;79;154;0
1509897600;27.98;23.78;31.75;78;154;140
1509897600;27.98;23.78;31.75;78;154;140
1509901200;27.98;24.82;32.52;83;21;140
1509904800;27.98;24.82;32.52;83;26;120
1509908400;27.98;24.82;32.52;83;31;100
1509912000;26.98;23.84;29.98;83;36;120
1509915600;24.98;23.95;25.99;94;36;250
1509915600;24.98;23.95;25.99;94;36;250
1509919200;24.98;23.95;25.99;94;26;360
1509922800;24.98;23.95;25.99;94;154;330
1509926400;24.98;23.95;25.99;94;154;320
1509930000;24.98;23.95;25.99;94;154;300
1509933600;24.98;23.95;25.99;94;103;0
1509937200;23.98;22.95;24.89;94;21;340
1509940800;25.02;23.99;26.03;94;0;0
1509944400;24.90;24.90;26.06;100;0;0
1509948000;25.03;24.00;26.04;94;0;0
1509951600;24.96;23.93;25.97;94;154;300
1509955200;24.90;23.87;25.90;94;0;0
1509958800;24.60;23.57;25.57;94;0;0
1509962400;24.46;23.43;25.42;94;0;0
1509966000;22.98;22.98;23.94;100;103;0
1509969600;22.98;22.98;23.94;100;103;0
1509973200;24.98;23.95;25.99;94;154;300
1509976800;26.98;24.82;30.47;88;103;0
1509980400;27.98;23.78;31.75;78;21;290
1509984000;29.98;22.93;34.06;66;21;120
1509987600;29.98;22.93;34.06;66;31;320
1509991200;30.98;23.88;36.39;66;36;160
1509994800;29.98;23.91;34.99;70;31;170
1509998400;26.98;23.84;29.98;83;36;30
1510002000;29.98;23.91;34.99;70;26;230
1510005600;29.98;23.91;34.99;70;514;300
1510009200;27.98;24.00;31.90;79;26;330
1510012800;26.98;23.84;29.98;83;26;330
1510016400;26.98;23.84;29.98;83;26;300
1510020000;25.98;24.03;25.98;89;21;320
1510023600;26.98;24.04;30.08;84;31;310
1510027200;25.83;24.79;26.92;94;154;50
1510030800;25.32;25.32;26.52;100;154;310
1510034400;24.92;24.92;26.08;100;0;0
1510038000;24.82;24.82;25.97;100;0;0
1510041600;24.75;24.75;25.89;100;154;330
1510045200;24.76;23.73;25.75;94;154;330
1510048800;24.71;24.71;25.85;100;21;250
1510052400;23.98;22.95;24.89;94;154;210
1510056000;24.98;23.95;25.99;94;154;300
1510059600;25.98;23.84;25.98;88;31;310
1510063200;27.98;23.78;31.75;78;36;310
1510066800;28.98;24.97;34.47;79;36;300
1510070400;29.98;24.84;35.99;74;412;300
1510074000;28.98;23.87;33.45;74;62;320
1510074000;28.98;23.87;33.45;74;62;320
1510077600;25.98;23.84;25.98;88;21;240
1510081200;27.98;24.82;32.52;83;21;250
1510084800;26.49;23.37;26.49;83;46;330
1510088400;25.98;24.94;25.98;94;31;310
1510092000;26.98;24.82;30.47;88;412;310
1510095600;25.98;23.84;25.98;88;36;300
1510099200;25.98;23.84;25.98;88;412;320
1510102800;25.98;23.84;25.98;88;36;280
1510106400;24.98;23.95;25.99;94;412;290
1510110000;24.98;23.95;25.99;94;26;290
1510113600;25.73;23.78;26.68;89;36;290
1510117200;25.54;22.64;26.34;84;31;290
1510120800;25.09;22.20;25.85;84;412;300
1510124400;24.93;22.99;25.80;89;31;280
1510128000;24.95;23.01;25.82;89;26;250
1510131600;24.96;23.93;25.97;94;26;250
1510135200;25.17;23.60;26.12;91;345;314
1510138800;25.05;25.05;26.22;100;0;0
1510142400;24.98;22.85;25.83;88;26;290
1510146000;25.98;22.87;25.98;83;26;310
1510149600;27.98;23.78;31.75;78;36;300
1510153200;28.98;23.87;33.45;74;463;320
1510156800;29.98;23.91;34.99;70;463;300
1510160400;29.98;22.93;34.06;66;514;340
1510164000;28.98;23.87;33.45;74;36;310
1510167600;28.98;23.87;33.45;74;36;310
1510171200;28.98;23.87;33.45;74;31;320
1510174800;27.98;23.78;31.75;78;36;280
1510178400;26.98;23.03;29.60;79;31;340
1510182000;25.98;23.84;25.98;88;21;230
1510185600;25.98;22.87;25.98;83;21;320
1510189200;25.98;23.84;25.98;88;21;320
1510192800;25.98;23.84;25.98;88;31;300
1510196400;25.98;23.84;25.98;88;31;310
1510200000;25.52;23.57;26.45;89;21;260
1510203600;25.27;24.23;26.31;94;0;0
1510207200;24.92;23.89;25.92;94;0;0
1510210800;25.07;23.50;26.01;91;356;307
1510214400;25.08;24.05;26.10;94;154;270
1510218000;25.06;24.03;26.08;94;21;280
1510221600;25.08;24.05;26.10;94;154;290
1510225200;24.98;22.85;25.83;88;31;270
1510228800;24.98;22.85;25.83;88;21;270
1510232400;25.98;23.84;25.98;88;26;340
1510236000;26.98;22.82;29.51;78;412;270
1510239600;26.98;22.82;29.51;78;463;300
1510243200;26.98;22.82;29.51;78;514;300
1510246800;26.98;22.82;29.51;78;463;310
1510250400;26.98;22.82;29.51;78;412;320
1510254000;26.98;23.84;29.98;83;36;50
1510257600;26.96;24.02;30.03;84;26;20
1510261200;26.80;23.67;29.55;83;31;260
1510264800;26.98;23.03;29.60;79;31;270
1510268400;26.98;24.04;30.08;84;31;290
1510272000;25.98;23.84;25.98;88;412;280
1510275600;25.98;23.84;25.98;88;31;300
1510279200;24.98;22.85;25.83;88;26;320
1510282800;24.98;22.85;25.83;88;26;270
1510286400;25.16;24.12;26.19;94;21;260
1510290000;25.28;23.34;26.19;89;0;0
1510293600;25.05;24.02;26.07;94;0;0
1510297200;24.78;23.75;25.77;94;21;240
1510300800;24.73;23.70;25.71;94;26;270
1510304400;24.66;23.63;25.64;94;0;0
1510308000;24.76;23.73;25.75;94;154;30
1510311600;23.98;22.95;24.89;94;103;0
1510315200;23.98;22.95;24.89;94;154;30
1510318800;24.98;23.95;25.99;94;154;360
1510322400;26.98;23.84;29.98;83;21;80
1510326000;27.98;24.82;32.52;83;154;100
1510329600;27.98;24.82;32.52;83;31;110
1510333200;26.98;24.82;30.47;88;26;120
1510336800;26.98;24.82;30.47;88;36;150
1510340400;25.98;24.03;25.98;89;412;310
1510344000;26.98;24.04;30.08;84;412;260
1510347600;26.98;23.84;29.98;83;31;300
1510351200;26.98;23.84;29.98;83;31;280
1510354800;26.10;23.96;26.10;88;21;310
1510358400;25.98;23.84;25.98;88;31;300
1510362000;24.98;23.95;25.99;94;26;300
1510365600;24.98;23.95;25.99;94;154;340
1510369200;24.98;22.85;25.83;88;154;280
1510372800;25.35;24.31;26.40;94;0;0
1510376400;24.99;24.99;26.16;100;154;250
1510380000;24.79;24.79;25.94;100;0;0
1510383600;24.76;23.73;25.75;94;154;290
1510387200;24.51;24.51;25.63;100;21;80
1510390800;24.57;23.54;25.54;94;0;0
1510394400;24.59;24.59;25.72;100;154;360
1510398000;23.98;22.95;24.89;94;154;320
1510401600;23.98;22.95;24.89;94;51;0
1510405200;27.98;24.82;32.52;83;0;0
1510408800;27.98;23.78;31.75;78;21;300
1510412400;28.98;23.87;33.45;74;31;240
1510416000;29.98;23.91;34.99;70;26;260
1510419600;29.98;24.84;35.99;74;36;150
1510423200;29.98;24.84;35.99;74;36;160
1510426800;29.98;24.84;35.99;74;412;170
1510430400;27.98;24.82;32.52;83;36;180
1510430400;27.98;24.82;32.52;83;36;180
1510434000;27.98;24.82;32.52;83;36;210
1510437600;25.98;24.94;25.98;94;21;320
1510441200;25.98;23.84;25.98;88;26;270
1510444800;25.98;23.84;25.98;88;26;320
1510448400;24.98;23.95;25.99;94;26;290
1510452000;24.98;23.95;25.99;94;21;280
1510455600;25.83;24.79;26.92;94;154;50
1510459200;25.75;24.71;26.84;94;0;0
1510462800;25.65;23.70;26.59;89;154;330
1510466400;25.22;24.18;26.25;94;0;0
1510470000;24.91;24.91;26.07;100;0;0
1510473600;24.86;24.86;26.01;100;0;0
1510477200;24.71;23.68;25.69;94;154;260
1510480800;24.59;23.56;25.56;94;0;0
1510484400;23.98;22.95;24.89;94;51;0
1510488000;23.98;22.95;24.89;94;51;0
1510491600;25.98;23.84;25.98;88;154;320
1510495200;27.98;24.82;32.52;83;154;330
1510498800;28.98;22.95;32.68;70;103;0
1510502400;29.98;22.93;34.06;66;21;150
1510506000;29.31;20.47;31.40;59;31;200
1510509600;30.98;23.88;36.39;66;412;180
1510513200;30.98;22.85;35.31;62;412;180
1510516800;30.98;22.85;35.31;62;412;190
1510520400;28.98;23.87;33.45;74;36;160
1510520400;28.98;23.87;33.45;74;36;160
1510524000;28.98;23.87;33.45;74;31;170
1510527600;27.98;24.00;31.90;79;26;190
1510531200;27.98;24.82;32.52;83;26;260
1510534800;26.98;24.82;30.47;88;154;260
1510538400;26.98;24.82;30.47;88;154;310
1510542000;25.98;24.94;25.98;94;154;320
1510545600;26.20;24.24;26.20;89;21;310
1510549200;26.08;25.04;26.08;94;0;0
1510552800;25.77;24.73;26.86;94;0;0
1510556400;25.37;25.37;26.57;100;0;0
1510560000;25.30;24.26;26.34;94;0;0
1510563600;25.13;24.10;26.15;94;0;0
1510567200;25.40;24.36;26.45;94;0;0
1510570800;24.98;23.95;25.99;94;154;320
1510574400;24.98;23.95;25.99;94;26;240
1510578000;25.98;24.94;25.98;94;154;340
1510581600;27.98;24.82;32.52;83;31;290
1510585200;28.98;24.97;34.47;79;103;0
1510588800;29.98;23.91;34.99;70;21;190
1510592400;29.98;24.84;35.99;74;36;220
1510596000;26.98;23.84;29.98;83;72;160
1510596000;26.98;23.84;29.98;83;72;160
1510599600;25.98;23.84;25.98;88;514;60
1510599600;25.98;23.84;25.98;88;514;60
1510603200;24.98;23.95;25.99;94;26;110
1510606800;24.98;23.95;25.99;94;103;0
1510610400;24.98;23.95;25.99;94;21;260
1510614000;24.98;23.95;25.99;94;21;160
1510617600;24.98;23.95;25.99;94;154;250
1510621200;24.98;23.95;25.99;94;21;270
1510624800;25.98;23.84;25.98;88;26;190
1510628400;25.98;24.03;25.98;89;463;210
1510632000;25.77;24.73;26.86;94;412;180
1510635600;25.60;24.56;26.67;94;412;180
1510639200;25.12;25.12;26.30;100;514;200
1510642800;25.23;24.19;26.26;94;31;220
1510646400;25.32;24.28;26.36;94;154;330
1510650000;25.27;24.23;26.31;94;154;260
1510653600;25.53;24.49;26.59;94;0;0
1510657200;25.98;23.84;25.98;88;31;180
1510660800;25.98;23.84;25.98;88;26;190
1510664400;26.98;23.84;29.98;83;36;180
1510668000;26.98;23.84;29.98;83;62;200
1510671600;27.11;24.17;30.40;84;57;200
1510675200;27.98;23.78;31.75;78;62;190
1510678800;26.98;24.04;30.08;84;62;190
1510682400;26.98;24.82;30.47;88;514;180
1510686000;26.75;24.59;29.86;88;452;225
1510689600;26.98;23.84;29.98;83;463;160
1510693200;26.98;23.84;29.98;83;31;150
1510696800;26.98;24.04;30.08;84;41;150
1510700400;23.98;22.95;24.89;94;463;160
1510704000;24.98;23.95;25.99;94;412;220
1510707600;24.98;23.95;25.99;94;463;210
1510711200;24.98;23.95;25.99;94;26;240
1510714800;24.98;23.95;25.99;94;154;290
1510718400;25.69;24.65;26.77;94;21;270
1510722000;25.52;24.48;26.58;94;26;210
1510725600;25.36;24.32;26.41;94;154;220
1510729200;25.60;23.65;26.54;89;463;200
1510732800;25.55;22.65;26.35;84;62;220
1510736400;25.55;22.65;26.35;84;514;220
1510740000;25.66;24.62;26.74;94;31;220
1510743600;25.98;22.87;25.98;83;412;180
1510747200;25.98;22.87;25.98;83;412;190
1510750800;25.98;22.87;25.98;83;31;200
1510754400;26.98;22.82;29.51;78;67;210
1510758000;27.98;22.91;31.17;74;514;200
1510761600;27.98;23.78;31.75;78;62;200
1510765200;26.98;23.84;29.98;83;514;170
1510768800;26.98;23.84;29.98;83;463;170
1510772400;27.98;23.78;31.75;78;463;170
1510776000;26.57;23.64;26.57;84;279;179
1510779600;26.98;23.84;29.98;83;463;180
1510783200;24.98;23.95;25.99;94;463;190
1510783200;24.98;23.95;25.99;94;463;190
1510786800;24.98;22.85;25.83;88;67;220
1510790400;24.98;23.04;25.86;89;154;260
1510794000;23.98;22.95;24.89;94;21;270
1510797600;23.98;22.95;24.89;94;154;360
1510801200;24.98;23.95;25.99;94;154;310
1510804800;25.43;24.39;26.48;94;31;200
1510808400;25.67;23.72;26.62;89;514;210
1510812000;25.58;22.48;26.36;83;46;200
1510815600;25.35;23.22;26.24;88;41;200
1510819200;25.27;23.33;26.18;89;514;210
1510822800;25.22;23.09;26.10;88;41;200
1510826400;24.92;22.79;25.77;88;36;210
1510830000;22.98;22.98;23.94;100;36;210
1510833600;23.98;22.95;24.89;94;31;220
1510837200;24.98;22.85;25.83;88;412;210
1510840800;26.98;22.82;29.51;78;514;200
1510844400;27.98;22.91;31.17;74;57;200
1510848000;27.98;23.78;31.75;78;62;180
1510851600;27.98;23.78;31.75;78;823;180
1510855200;26.98;23.84;29.98;83;823;180
1510855200;26.98;23.84;29.98;83;823;180
1510858800;26.98;23.84;29.98;83;772;180
1510862400;23.98;22.95;24.89;94;62;230
1510862400;23.98;22.95;24.89;94;62;230
1510866000;24.98;23.95;25.99;94;514;260
1510869600;24.98;22.85;25.83;88;412;300
1510869600;24.98;22.85;25.83;88;412;300
1510873200;24.98;22.85;25.83;88;463;210
1510876800;24.98;23.95;25.99;94;514;240
1510876800;24.98;23.95;25.99;94;514;240
1510880400;23.98;22.95;24.89;94;412;260
1510880400;23.98;22.95;24.89;94;412;260
1510884000;23.98;22.95;24.89;94;26;300
1510887600;23.98;22.95;24.89;94;62;250
1510891200;24.88;24.88;26.03;100;31;250
1510894800;24.82;23.79;25.81;94;26;220
1510898400;24.75;23.72;25.74;94;31;200
1510902000;24.71;23.68;25.69;94;21;220
1510905600;24.66;23.63;25.64;94;0;0
1510909200;24.66;23.63;25.64;94;0;0
1510912800;24.50;24.50;25.62;100;26;230
1510916400;23.98;22.95;24.89;94;21;250
1510916400;23.98;22.95;24.89;94;21;250
1510920000;23.98;22.95;24.89;94;31;220
1510920000;23.98;22.95;24.89;94;31;220
1510923600;23.98;22.95;24.89;94;31;180
1510927200;23.98;22.95;24.89;94;26;240
1510930800;24.98;22.85;25.83;88;26;240
1510934400;25.98;23.84;25.98;88;26;300
1510938000;24.98;21.89;25.70;83;31;260
1510938000;24.98;21.89;25.70;83;31;260
1510941600;27.98;24.82;32.52;83;31;190
1510945200;25.98;22.87;25.98;83;36;240
1510948800;27.98;24.00;31.90;79;514;340
1510952400;25.98;22.87;25.98;83;31;270
1510956000;25.98;22.87;25.98;83;412;260
1510959600;24.98;23.95;25.99;94;36;280
1510963200;23.98;22.95;24.89;94;26;310
1510963200;23.98;22.95;24.89;94;26;310
1510966800;23.98;22.95;24.89;94;31;290
1510970400;23.98;22.95;24.89;94;21;260
1510974000;23.98;22.95;24.89;94;31;240
1510977600;24.54;24.54;25.66;100;21;290
1510981200;24.51;24.51;25.63;100;154;330
1510984800;24.51;23.48;25.47;94;0;0
1510988400;24.47;23.44;25.43;94;0;0
1510992000;24.36;23.33;25.31;94;0;0
1510995600;24.07;23.04;24.99;94;0;0
1510999200;24.20;24.20;25.29;100;0;0
1511002800;23.98;22.05;24.76;89;154;300
1511006400;23.98;22.95;24.89;94;103;0
1511010000;23.98;22.95;24.89;94;154;280
1511013600;24.98;22.85;25.83;88;26;310
1511017200;24.98;21.89;25.70;83;36;270
1511020800;25.98;22.87;25.98;83;31;300
1511024400;28.98;23.87;33.45;74;463;290
1511028000;29.98;23.91;34.99;70;463;300
1511031600;29.98;23.91;34.99;70;514;290
1511035200;28.98;22.95;32.68;70;514;300
1511038800;29.98;23.91;34.99;70;62;290
1511042400;28.98;22.95;32.68;70;57;330
1511046000;26.98;22.82;29.51;78;514;290
1511049600;25.98;22.87;25.98;83;36;290
1511053200;25.83;22.92;26.66;84;21;290
1511056800;24.98;21.89;25.70;83;26;270
1511060400;24.98;22.85;25.83;88;154;310
1511064000;25.03;24.00;26.04;94;154;250
1511067600;24.86;23.83;25.86;94;21;300
1511071200;24.68;23.65;25.66;94;15;250
1511074800;24.60;23.57;25.57;94;154;310
1511078400;24.48;23.45;25.44;94;15;260
1511082000;24.03;23.00;24.94;94;0;0
1511085600;24.24;23.21;25.17;94;0;0
1511089200;23.98;22.05;24.76;89;0;0
1511092800;23.98;22.95;24.89;94;26;310
1511096400;25.98;22.87;25.98;83;31;320
1511100000;26.98;22.82;29.51;78;36;320
1511103600;28.98;23.87;33.45;74;463;280
1511107200;28.98;22.95;32.68;70;36;290
1511110800;29.98;22.93;34.06;66;412;310
1511114400;28.98;22.95;32.68;70;463;300
1511118000;29.98;23.91;34.99;70;31;320
1511121600;26.08;22.97;26.08;83;57;350
1511125200;26.98;23.84;29.98;83;21;340
1511128800;26.98;24.82;30.47;88;103;0
1511132400;26.98;24.04;30.08;84;36;290
1511136000;25.98;23.07;25.98;84;412;300
1511139600;24.98;22.85;25.83;88;36;290
1511143200;24.98;22.85;25.83;88;26;320
1511146800;24.98;22.85;25.83;88;26;330
1511150400;25.04;24.01;26.05;94;21;260
1511154000;24.97;23.94;25.98;94;26;270
1511157600;24.72;23.69;25.70;94;31;270
1511161200;24.73;22.79;25.58;89;21;290
1511164800;24.62;22.69;25.46;89;154;320
1511168400;24.59;22.66;25.43;89;26;250
1511172000;24.58;23.55;25.55;94;0;0
1511175600;23.98;21.87;24.73;88;103;0
1511179200;24.93;23.90;25.93;94;103;0
1511182800;25.92;22.00;26.63;79;0;0
1511186400;26.98;22.82;29.51;78;31;310
1511190000;28.98;23.87;33.45;74;412;270
1511193600;29.98;22.93;34.06;66;463;310
1511197200;29.98;22.93;34.06;66;412;300
1511200800;30.98;23.11;35.57;63;412;300
1511204400;30.98;22.03;34.56;59;412;290
1511208000;27.98;23.78;31.75;78;36;20
1511211600;27.98;24.00;31.90;79;36;340
1511215200;27.98;24.00;31.90;79;31;350
1511218800;27.98;23.78;31.75;78;31;320
1511222400;26.98;23.84;29.98;83;36;330
1511226000;25.98;23.84;25.98;88;412;280
1511229600;25.98;23.84;25.98;88;463;290
1511233200;24.98;23.95;25.99;94;31;280
1511236800;25.30;24.26;26.34;94;21;280
1511240400;25.17;24.13;26.20;94;26;280
1511244000;24.84;23.81;25.83;94;26;280
1511247600;24.42;23.39;25.37;94;0;0
1511251200;24.32;23.29;25.26;94;0;0
1511254800;24.18;23.15;25.11;94;154;240
1511258400;24.45;23.42;25.41;94;21;270
1511262000;23.98;22.95;24.89;94;154;330
1511265600;23.98;22.95;24.89;94;154;350
1511269200;25.98;22.87;25.98;83;21;310
1511272800;26.98;23.84;29.98;83;21;330
1511276400;28.98;23.87;33.45;74;31;280
1511280000;28.98;23.87;33.45;74;31;290
1511283600;29.98;22.93;34.06;66;36;280
1511287200;30.98;23.11;35.57;63;31;130
1511290800;30.98;24.86;37.55;70;412;220
1511294400;29.98;23.91;34.99;70;463;210
1511298000;27.98;24.00;31.90;79;57;200
1511301600;26.98;24.82;30.47;88;514;230
1511305200;26.98;24.82;30.47;88;154;90
1511308800;25.98;24.94;25.98;94;21;40
1511312400;26.98;24.82;30.47;88;26;60
1511316000;25.98;24.94;25.98;94;154;20
1511319600;25.98;24.94;25.98;94;103;0
1511323200;25.33;25.33;26.53;100;0;0
1511326800;25.31;25.31;26.51;100;0;0
1511330400;25.04;25.04;26.21;100;0;0
1511334000;24.89;23.86;25.89;94;154;70
1511337600;24.75;23.72;25.74;94;15;20
1511341200;24.62;23.59;25.59;94;0;0
1511344800;24.76;23.73;25.75;94;0;0
1511348400;23.98;23.98;25.04;100;154;360
1511352000;23.98;23.98;25.04;100;0;0
1511355600;24.98;23.95;25.99;94;154;350
1511359200;26.98;24.82;30.47;88;31;340
1511362800;27.98;24.00;31.90;79;26;260
1511366400;26.98;23.03;29.60;79;36;310
1511370000;27.98;24.82;32.52;83;26;110
1511373600;28.98;24.97;34.47;79;514;230
1511377200;26.49;24.34;26.49;88;31;180
1511380800;23.98;23.98;25.04;100;26;250
1511384400;25.98;22.87;25.98;83;26;270
1511388000;25.98;23.84;25.98;88;21;210
1511391600;25.98;23.84;25.98;88;21;190
1511395200;25.98;23.84;25.98;88;21;230
1511398800;25.98;23.84;25.98;88;21;290
1511402400;24.98;23.95;25.99;94;154;270
1511406000;24.98;23.95;25.99;94;21;250
1511409600;25.49;24.45;26.55;94;154;230
1511413200;25.18;24.14;26.21;94;0;0
1511416800;24.91;24.91;26.07;100;0;0
1511420400;24.72;23.69;25.70;94;154;20
1511424000;24.41;24.41;25.52;100;0;0
1511427600;24.43;23.40;25.38;94;154;280
1511431200;24.67;24.67;25.80;100;0;0
1511434800;23.98;22.95;24.89;94;154;40
1511438400;24.98;23.04;25.86;89;103;0
1511442000;25.98;23.84;25.98;88;21;340
1511445600;27.98;23.78;31.75;78;26;330
1511449200;28.98;23.87;33.45;74;36;310
1511452800;29.98;24.84;35.99;74;36;280
1511456400;29.98;24.84;35.99;74;36;280
